,CE appliance,dish washer,electric furnace,electric space heater,fridge,microwave,washer dryer,waste disposal unit,main
4567,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,305.609985352
4568,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,305.609985352
4569,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,305.609985352
4570,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,305.549987793
4571,7.5,1.0,6.0,0.0,158.0,4.0,0.0,0.0,304.58001709
4572,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,306.179992676
4573,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,305.5
4574,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,305.429992676
4575,7.5,1.0,6.0,0.0,158.0,4.0,0.0,0.0,305.5
4576,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,305.289978027
4577,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,305.940002441
4578,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,304.549987793
4579,7.5,1.0,6.0,0.0,158.0,4.0,0.0,0.0,305.229980469
4580,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.789978027
4581,7.5,1.0,6.0,0.0,158.0,4.0,0.0,0.0,305.480010986
4582,7.5,1.0,6.0,0.0,158.0,4.0,0.0,0.0,304.799987793
4583,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,305.779998779
4584,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,305.010009766
4585,7.5,1.0,6.0,0.0,156.0,3.0,0.0,0.0,305.709991455
4586,7.5,1.0,6.0,0.0,156.0,3.0,0.0,0.0,305.709991455
4587,7.5,1.0,6.0,0.0,156.0,3.0,0.0,0.0,305.709991455
4588,7.5,1.0,6.0,0.0,158.0,4.0,0.0,0.0,304.429992676
4589,7.5,1.0,6.0,0.0,159.0,4.0,0.0,0.0,304.91998291
4590,7.5,1.0,6.0,0.0,156.0,3.0,0.0,0.0,305.390014648
4591,7.5,1.0,6.0,0.0,158.0,3.0,0.0,0.0,304.91998291
4592,7.5,1.0,6.0,0.0,158.0,4.0,0.0,0.0,305.049987793
4593,7.5,1.0,6.0,0.0,157.0,3.0,0.0,0.0,305.450012207
4594,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,304.329986572
4595,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,304.630004883
4596,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,304.609985352
4597,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,304.660003662
4598,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,304.799987793
4599,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.809997559
4600,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,305.279998779
4601,7.5,1.0,6.0,0.0,158.0,4.0,0.0,0.0,304.190002441
4602,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,305.160003662
4603,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,305.099975586
4604,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,305.099975586
4605,7.5,1.0,6.0,0.0,157.0,3.0,0.0,0.0,304.850006104
4606,7.5,1.0,6.0,0.0,157.0,3.0,0.0,0.0,304.450012207
4607,7.5,1.0,6.0,0.0,156.0,3.0,0.0,0.0,303.730010986
4608,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,305.139984131
4609,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,304.049987793
4610,7.5,1.0,6.0,0.0,158.0,3.0,0.0,0.0,304.609985352
4611,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.470001221
4612,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,304.25
4613,7.5,1.0,6.0,0.0,155.0,3.0,0.0,0.0,303.889984131
4614,7.5,1.0,6.0,0.0,157.0,3.0,0.0,0.0,304.309997559
4615,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.390014648
4616,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,305.029998779
4617,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,304.549987793
4618,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,303.970001221
4619,7.5,1.0,6.0,0.0,154.0,4.0,0.0,0.0,303.720001221
4620,7.5,1.0,6.0,0.0,155.0,3.0,0.0,0.0,303.880004883
4621,7.5,1.0,6.0,0.0,155.0,3.0,0.0,0.0,303.880004883
4622,7.5,1.0,6.0,0.0,155.0,3.0,0.0,0.0,303.880004883
4623,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.08001709
4624,7.5,1.0,6.0,0.0,157.0,3.0,0.0,0.0,305.089996338
4625,7.5,1.0,6.0,0.0,158.0,4.0,0.0,0.0,304.559997559
4626,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,303.239990234
4627,7.5,1.0,6.0,0.0,155.0,3.0,0.0,0.0,303.25
4628,7.5,1.0,6.0,0.0,157.0,3.0,0.0,0.0,303.450012207
4629,7.5,1.0,6.0,0.0,154.0,3.0,0.0,0.0,302.660003662
4630,7.5,1.0,6.0,0.0,158.0,4.0,0.0,0.0,305.210021973
4631,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,303.239990234
4632,7.5,1.0,6.0,0.0,154.0,4.0,0.0,0.0,304.5
4633,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,302.869995117
4634,7.5,1.0,6.0,0.0,154.0,4.0,0.0,0.0,303.260009766
4635,7.5,1.0,6.0,0.0,157.0,3.0,0.0,0.0,304.700012207
4636,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.369995117
4637,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,305.950012207
4638,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,303.5
4639,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,303.5
4640,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.160003662
4641,7.5,1.0,6.0,0.0,156.0,3.0,0.0,0.0,304.16998291
4642,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.479980469
4643,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,305.089996338
4644,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,304.660003662
4645,7.5,1.0,6.0,0.0,154.0,3.0,0.0,0.0,304.320007324
4646,7.5,1.0,6.0,0.0,155.0,3.0,0.0,0.0,304.350006104
4647,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.100006104
4648,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.339996338
4649,7.5,1.0,6.0,0.0,156.0,3.0,0.0,0.0,303.630004883
4650,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,303.799987793
4651,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,303.869995117
4652,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,303.899993896
4653,7.5,1.0,6.0,0.0,154.0,4.0,0.0,0.0,304.010009766
4654,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,304.869995117
4655,7.5,1.0,6.0,0.0,154.0,3.0,0.0,0.0,304.079986572
4656,7.5,1.0,6.0,0.0,154.0,3.0,0.0,0.0,304.079986572
4657,7.5,1.0,6.0,0.0,154.0,3.0,0.0,0.0,304.079986572
4658,7.5,1.0,6.0,0.0,155.0,3.0,0.0,0.0,303.600006104
4659,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,303.599975586
4660,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,303.059997559
4661,7.5,1.0,6.0,0.0,154.0,4.0,0.0,0.0,302.690002441
4662,7.5,1.0,6.0,0.0,154.0,4.0,0.0,0.0,304.230010986
4663,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,303.979980469
4664,7.5,1.0,6.0,0.0,157.0,3.0,0.0,0.0,304.190002441
4665,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,303.820007324
4666,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,303.380004883
4667,7.5,1.0,6.0,0.0,156.0,3.0,0.0,0.0,303.399993896
4668,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.58001709
4669,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.570007324
4670,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.720001221
4671,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.989990234
4672,7.5,1.0,6.0,0.0,154.0,4.0,0.0,0.0,304.540008545
4673,7.5,1.0,6.0,0.0,154.0,4.0,0.0,0.0,304.540008545
4674,7.5,1.0,6.0,0.0,154.0,4.0,0.0,0.0,304.540008545
4675,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,304.640014648
4676,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,303.489990234
4677,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,302.710021973
4678,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,303.959991455
4679,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,303.710021973
4680,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,304.390014648
4681,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,305.019989014
4682,7.5,1.0,6.0,0.0,154.0,4.0,0.0,0.0,303.489990234
4683,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,303.709991455
4684,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,304.08001709
4685,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,303.540008545
4686,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,303.630004883
4687,7.5,1.0,6.0,0.0,157.0,4.0,0.0,0.0,303.809997559
4688,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,302.989990234
4689,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,303.390014648
4690,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,303.350006104
4691,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,303.350006104
4692,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,303.350006104
4693,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.100006104
4694,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,304.58001709
4695,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.510009766
4696,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.25
4697,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.460021973
4698,7.5,1.0,6.0,0.0,154.0,4.0,0.0,0.0,304.220001221
4699,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,302.529998779
4700,7.5,1.0,6.0,0.0,156.0,3.0,0.0,0.0,302.75
4701,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,303.119995117
4702,7.5,1.0,6.0,0.0,156.0,4.0,0.0,0.0,304.320007324
4703,7.5,1.0,6.0,0.0,154.0,4.0,0.0,0.0,303.089996338
4704,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,304.630004883
4705,7.5,1.0,6.0,0.0,156.0,3.0,0.0,0.0,303.220001221
4706,7.5,1.0,6.0,0.0,154.0,4.0,0.0,0.0,303.290008545
4707,7.5,1.0,6.0,0.0,155.0,4.0,0.0,0.0,302.660003662
4708,7.5,1.0,6.0,0.0,154.0,4.0,0.0,0.0,303.929992676
4709,7.5,1.0,6.0,0.0,154.0,4.0,0.0,0.0,303.929992676
4710,7.5,1.0,6.0,0.0,154.0,4.0,0.0,0.0,303.929992676
4711,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,176.880004883
4712,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,176.960006714
4713,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,177.259994507
4714,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,176.739990234
4715,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.059997559
4716,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,177.020004272
4717,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,176.760009766
4718,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,177.149993896
4719,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.029998779
4720,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.220001221
4721,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.470001221
4722,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.830001831
4723,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.509994507
4724,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.13999939
4725,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.520004272
4726,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.919998169
4727,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.919998169
4728,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.919998169
4729,7.5,1.0,6.0,0.0,1.0,3.0,0.0,0.0,178.709991455
4730,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.600006104
4731,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.570007324
4732,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.320007324
4733,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.279998779
4734,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.63999939
4735,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.540008545
4736,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.940002441
4737,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,179.160003662
4738,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.679992676
4739,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.580001831
4740,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.720001221
4741,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.720001221
4742,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.309997559
4743,7.5,1.0,6.0,0.0,0.0,5.0,0.0,0.0,178.619995117
4744,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.440002441
4745,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.440002441
4746,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.440002441
4747,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.690002441
4748,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.769989014
4749,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.63999939
4750,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.799987793
4751,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.580001831
4752,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.800003052
4753,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.809997559
4754,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.880004883
4755,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.660003662
4756,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.720001221
4757,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.779998779
4758,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.669998169
4759,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.100006104
4760,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.169998169
4761,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.080001831
4762,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.020004272
4763,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.020004272
4764,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.949996948
4765,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.910003662
4766,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.699996948
4767,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.940002441
4768,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.869995117
4769,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.800003052
4770,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.869995117
4771,5.0,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.769989014
4772,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.350006104
4773,7.5,1.0,6.0,0.0,1.0,3.0,0.0,0.0,179.38999939
4774,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.839996338
4775,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.309997559
4776,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.839996338
4777,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.850006104
4778,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.38999939
4779,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.100006104
4780,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.100006104
4781,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.100006104
4782,7.5,1.0,6.0,0.0,1.0,3.0,0.0,0.0,178.710006714
4783,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,179.199996948
4784,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,179.230010986
4785,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,179.229995728
4786,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.789993286
4787,7.5,1.0,6.0,0.0,1.0,3.0,0.0,0.0,178.850006104
4788,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.880004883
4789,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.949996948
4790,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.979995728
4791,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.759994507
4792,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.739990234
4793,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.800003052
4794,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.309997559
4795,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.160003662
4796,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.029998779
4797,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.029998779
4798,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.029998779
4799,5.0,1.0,6.0,0.0,1.0,3.0,0.0,0.0,178.729995728
4800,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.800003052
4801,7.5,1.0,6.0,0.0,0.0,5.0,0.0,0.0,179.240005493
4802,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.730010986
4803,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.199996948
4804,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.820007324
4805,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.839996338
4806,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.589996338
4807,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.839996338
4808,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.519989014
4809,7.5,1.0,6.0,0.0,1.0,3.0,0.0,0.0,179.0
4810,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.769989014
4811,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.0
4812,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.809997559
4813,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.380004883
4814,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.380004883
4815,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.380004883
4816,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.380004883
4817,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.029998779
4818,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.789993286
4819,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.330001831
4820,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.419998169
4821,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.959991455
4822,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.580001831
4823,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.619995117
4824,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.989990234
4825,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.850006104
4826,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.550003052
4827,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.770004272
4828,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.86000061
4829,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.040008545
4830,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.339996338
4831,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.080001831
4832,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.809997559
4833,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.809997559
4834,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.809997559
4835,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.850006104
4836,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.86000061
4837,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.770004272
4838,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.800003052
4839,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.86000061
4840,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.899993896
4841,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.850006104
4842,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.440002441
4843,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.970001221
4844,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.990005493
4845,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.980010986
4846,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.529998779
4847,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,178.970001221
4848,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,179.019989014
4849,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.899993896
4850,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,176.599990845
4851,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,176.599990845
4852,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,176.599990845
4853,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,177.149993896
4854,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,176.940002441
4855,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.169998169
4856,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,176.669998169
4857,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.119995117
4858,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.25
4859,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,176.880004883
4860,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.209991455
4861,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,176.699996948
4862,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.580001831
4863,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,177.0
4864,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.269989014
4865,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.029998779
4866,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,176.899993896
4867,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,176.869995117
4868,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.040008545
4869,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.040008545
4870,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,176.63999939
4871,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,177.0
4872,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.209991455
4873,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,176.959991455
4874,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.100006104
4875,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.279998779
4876,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.270004272
4877,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,176.820007324
4878,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.240005493
4879,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,177.100006104
4880,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.169998169
4881,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,177.199996948
4882,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,177.419998169
4883,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.679992676
4884,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,177.080001831
4885,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,177.179992676
4886,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,177.179992676
4887,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,177.179992676
4888,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,177.550003052
4889,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.149993896
4890,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.199996948
4891,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.580001831
4892,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.230010986
4893,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.210006714
4894,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.399993896
4895,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.149993896
4896,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.369995117
4897,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.099990845
4898,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.410003662
4899,7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,176.779998779
4900,7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,177.300003052
4901,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.300003052
4902,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.190002441
4903,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.190002441
4904,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.190002441
4905,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.649993896
4906,7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.539993286
